submission_id,result,filename,filepath,hash,file_size
2025082506404200100756,4,2025082506404200100756_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082506404200100756_4_front.jpg,00007a7e644145d3524e2e0713d3173a,7697084
2025082715533000102560,4,2025082715533000102560_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082715533000102560_4_front.jpg,a660b149e993140033b9d80838f721e5,2221368
2025082712283100107406,4,2025082712283100107406_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082712283100107406_4_front.jpg,936cade2fad84c462bbe48b81608c757,2754646
2025082415472200106773,4,2025082415472200106773_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082415472200106773_4_front.jpg,07902c9bec119bef6000815af65bffb8,2372882
2025082712561200108103,4,2025082712561200108103_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082712561200108103_4_front.jpg,e4921dac15ce672f10da150066ca18c3,3375742
2025082211260000107588,4,2025082211260000107588_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082211260000107588_4_front.jpg,a10cb696c0c96951614abbdf0d3603e6,2461014
2025082214443400101882,4,2025082214443400101882_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082214443400101882_4_front.jpg,5528521afc35cff8ff0c171720cc87aa,3152795
2025082305162200106067,4,2025082305162200106067_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082305162200106067_4_front.jpg,92a6ab380e06b63b39a19e46550ea4c2,46739
2025082807572400102334,4,2025082807572400102334_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082807572400102334_4_front.jpg,d2e21d1f03dcc9dad7bfa11420373eae,562592
2025082414075600102373,5,2025082414075600102373_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082414075600102373_5_front.jpg,2c2bb1093711eaf59e164e95b14034a2,2562601
2025082211593000104707,5,2025082211593000104707_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082211593000104707_5_front.jpg,2025fb25e64d257268d40e1ba5ea13ce,740538
2025082213372400101748,4,2025082213372400101748_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082213372400101748_4_front.jpg,fd1e97110613ade0a8ec3e3e9455cd70,24284
2025082814014600107854,4,2025082814014600107854_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082814014600107854_4_front.jpg,a4452df8126ac4122dd87876cd62ca76,2316677
2025082207172700106748,4,2025082207172700106748_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082207172700106748_4_front.jpg,c7105df1d6ca57a6066c05714e0e34ae,2398230
2025082410034500102441,5,2025082410034500102441_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082410034500102441_5_front.jpg,88e30e81459d39d0612b7b19137e8c5b,2726602
2025082713444400109167,5,2025082713444400109167_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082713444400109167_5_front.jpg,4fe31008a7994f3420095f276b7ad01a,4257935
2025082216564700109923,4,2025082216564700109923_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082216564700109923_4_front.jpg,7975658e2e62f836941d5813ba810eb5,898725
2025082211595300104782,4,2025082211595300104782_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082211595300104782_4_front.jpg,fa1a11f2ec0b8c9c8e15ed613e2afb4f,152439
2025082209591500105928,4,2025082209591500105928_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082209591500105928_4_front.jpg,81a506d9587dc0ba720be3338ec3a157,1820534
2025082216361000107597,4,2025082216361000107597_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082216361000107597_4_front.jpg,445e19bd628f1bff4b91c7f20109a8f5,2501958
2025082214251800109055,4,2025082214251800109055_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082214251800109055_4_front.jpg,149de65365801c8fb97617721940ffaf,2295940
2025082212264600109688,4,2025082212264600109688_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082212264600109688_4_front.jpg,6c16d5d9fff1f77de3cfb8eb5c78de33,53952
2025082311405800100186,5,2025082311405800100186_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082311405800100186_5_front.jpg,dcb04869632a47ab82cfe016b9066c23,69592
2025082819180700103127,4,2025082819180700103127_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082819180700103127_4_front.jpg,3ef085a79063241c7935e03c8b982ef3,38600
2025082312573800103954,4,2025082312573800103954_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082312573800103954_4_front.jpg,0de6f601f5cce84cede958103f5e5c8a,2407086
2025082414404000103953,5,2025082414404000103953_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082414404000103953_5_front.jpg,fe21cba0bdea456f3b5568d0062d6542,2471906
2025082611030100103446,4,2025082611030100103446_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082611030100103446_4_front.jpg,32d5b2635950b82f223f0cee77bbf087,2269978
2025082207221100107529,5,2025082207221100107529_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082207221100107529_5_front.jpg,0e6db4ee8b346d3120ac1739fe2fb35e,2676275
2025082212135100107366,4,2025082212135100107366_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082212135100107366_4_front.jpg,a89b3c36eabaafd011640480c868be4c,1689090
2025082208241600106540,4,2025082208241600106540_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082208241600106540_4_front.jpg,f001442dd02ea1c5a8e4144f90bb6b1f,2222672
2025082305153900106031,4,2025082305153900106031_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082305153900106031_4_front.jpg,6a69b0b383a0ab94ca214986e534a1df,1945783
2025082218041200105168,4,2025082218041200105168_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082218041200105168_4_front.jpg,9080a3d5806d2baef2627f6f335b58b6,1591900
2025082307051100106403,5,2025082307051100106403_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082307051100106403_5_front.jpg,c6a673930b7660f24a037fc42889504e,6438160
2025082810191300104420,4,2025082810191300104420_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082810191300104420_4_front.jpg,fdf04912d7484636b1a3d3c5069abc64,5025857
2025082420395400102039,4,2025082420395400102039_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082420395400102039_4_front.jpg,c9a6731eac09b76bb0aa3ec5d253b339,3320170
2025082403034300105091,4,2025082403034300105091_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082403034300105091_4_front.jpg,aab67267bf1563ec03f17dc8c4dffa68,2950837
2025082308350400105437,4,2025082308350400105437_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082308350400105437_4_front.jpg,8b0d788b73131ea358663449dc966721,2976232
2025082715442700102342,4,2025082715442700102342_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082715442700102342_4_front.jpg,2c659b95cdac0e5a7b316394d0aa432d,2508680
2025082209282300103830,4,2025082209282300103830_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082209282300103830_4_front.jpg,a38473239a71302b3519b9cb0ee3ae99,4338647
2025082216554100109807,4,2025082216554100109807_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082216554100109807_4_front.jpg,82c14e729c143d3f0afd8010e89caa03,2466288
2025082411250800105390,4,2025082411250800105390_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082411250800105390_4_front.jpg,9e70ec62888781850d1de2273ebe05ed,5817292
2025082207314500109314,4,2025082207314500109314_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082207314500109314_4_front.jpg,4f7de914850ceb7d6fd4e714b1247ff4,2723205
2025082213044700106243,5,2025082213044700106243_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082213044700106243_5_front.jpg,a0471d3b609db5206ec2efdd2388c4a0,2275630
2025082216035300103826,5,2025082216035300103826_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082216035300103826_5_front.jpg,f85422b43891e4f423f06fea7feec72a,473160
2025082314413500100557,4,2025082314413500100557_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082314413500100557_4_front.jpg,66838c6cce7fec75f43e6a196359e70a,2964978
2025082815440000100020,4,2025082815440000100020_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082815440000100020_4_front.jpg,ee0ede8eb8ee83a2677b8ac618a9407c,1812911
2025082304020000100244,5,2025082304020000100244_5_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082304020000100244_5_front.jpg,0f647ed4379a5d4a87c598970f1b7ed6,2084219
2025082901064900105283,4,2025082901064900105283_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082901064900105283_4_front.jpg,fc13b3a670a6d44b134dec6d012943f2,2126461
2025082423033100102886,4,2025082423033100102886_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082423033100102886_4_front.jpg,ac74223f3deabb2fa0515b1e884fb66a,777311
2025082207200200107167,4,2025082207200200107167_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082207200200107167_4_front.jpg,bbee7831f8d48ad5c3eba3f2f32bab1b,530924
2025082306175200101621,4,2025082306175200101621_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082306175200101621_4_front.jpg,c669f100abd7e08300b558b0aad1bf27,3501568
2025082905425900101146,4,2025082905425900101146_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082905425900101146_4_front.jpg,98433de7a33a4a43a834b8ac783fc6da,2767670
2025082610064600102361,4,2025082610064600102361_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082610064600102361_4_front.jpg,f4afef6d258940210dec17b8fa0f03d3,556867
2025082212024600105323,4,2025082212024600105323_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082212024600105323_4_front.jpg,489e8401d5946dff9d91a824684b1f13,200793
2025082902371200106420,4,2025082902371200106420_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082902371200106420_4_front.jpg,94101b99fb447766e619c511048c92a0,1825969
2025082320340800100342,4,2025082320340800100342_4_front.jpg,/Users/sky/WorkProject/Knob/download_images/front/2025082320340800100342_4_front.jpg,35c5ace91e4fe83930b3be4e4b9ce4dd,49446
