chain,address,entities,labels,source_type,website_link,description,provider,provider_source,screenshot_link,txid,trace_type,extensions
solana,is6MTRHEgyFLNTfYcuV4QBWLjrZBfmhVNYR6ccgr8KV,OKX,"Exchange Hot Wallet, CEX",ground_truth,,,Codatta,User Report,"{""explorer_screenshot_url"": ""https://file.b18a.io/8066185134400105570_804008_.png"", ""exchange_ui_screenshot_url"": ""https://file.b18a.io/8066185134400105570_620316_.png""}",5ZrBq1FzWiDywFfM17WXFF9xe7UrTNHSRr9H7w2y7ZJqdyqrtgXJQHQj9N1UBcfXTb6ezhSkZnQZBF6e42dMmnne,withdrawal,"{""date"": ""2025-12-25"", ""token"": ""SOL"", ""amount"": ""0.027"", ""submission_id"": ""2026012116474800100419"", ""withdraw_address"": ""4iFRTusuGcMwAmVY9apBiUoKiJkZqYYG15LDmXp6nsHK""}"
